,user_id,keywords_by_frequency,keywords_by_similarity
351,19도여름,좋다 입다 구매 바지 추천,좋다 예쁘다 괜찮다
352,1CO 1P,좋다 구매 입다 색깔 두껍다,코디 사다 생각
353,1CR,구매 좋다 예쁘다 가격 색깔,느낌 예쁘다 사다
354,1KWARRUP,좋다 재질 색깔 예쁘다 입다,사다 생각 귀엽다
355,1RM핑크덤벨,구매 입다 좋다 예쁘다 적당하다,예쁘다 사다 느낌
356,1_one,좋다 색깔 구매 편하다 예쁘다,느낌 코디 사다
357,1ban,좋다 예쁘다 입다 사진 색깔,예쁘다 느낌 생각
358,1elbib_,좋다 예쁘다 편하다 밴딩 구매,예쁘다 느낌 코디
359,1hm,예쁘다 좋다 입다 구매 떨어지다,예쁘다 느낌 코디
360,1inza,좋다 입다 사이즈 예쁘다 구매,예쁘다 생각 사다
361,1kg_otl,좋다 입다 편하다 구매 사이즈,느낌 사다 코디
362,1long,좋다 구매 작다 계절 색깔,좋다 사다 느낌
363,1mny_,색깔 예쁘다 구매 좋다 사이즈,예쁘다 느낌 코디
364,1myung__,좋다 구매 입다 편하다 블랙,사다 예쁘다 느낌
365,1of1,좋다 색깔 예쁘다 구매 편하다,느낌 예쁘다 사다
366,1q2w3e4r!@%^,좋다 예쁘다 색깔 구매 입다,예쁘다 느낌 사다
367,1s_2h5,구매 좋다 예쁘다 입다 디자인,코디 사다 느낌
368,1sy2,예쁘다 좋다 구매 크다 입다,예쁘다 느낌 코디
369,1thek,좋다 색깔 예쁘다 구매 만족,느낌 예쁘다 코디
370,1yo,좋다 예쁘다 입다 구매 계절,예쁘다 느낌 코디
371,1yoyoyo,좋다 배송 빠르다 구매 사이즈,좋다 귀엽다 생각
372,1zoo,좋다 예쁘다 구매 색깔 편하다,느낌 예쁘다 사다
373,1닉네임,예쁘다 좋다 색깔 입다 길이,느낌 예쁘다 귀엽다
374,1등 신랑감,구매 좋다 입다 사이즈 편하다,사다 괜찮다 생각
375,1등급만들,좋다 예쁘다 입다 색깔 구매,예쁘다 느낌 사다
376,1등딸기,좋다 색깔 예쁘다 입다 배송,느낌 생각 예쁘다
377,1또기,좋다 입다 가격 구매 바지,좋다 예쁘다 느낌
378,1숭이님,구매 입다 저렴하다 좋다 브랜드,느낌 사다 생각
379,1일1곱도리탕,예쁘다 좋다 색깔 구매 배송,예쁘다 느낌 생각
380,1코만도1,좋다 색깔 예쁘다 입다 크다,느낌 예쁘다 코디
381,1호꿀벌,좋다 구매 예쁘다 입다 저렴하다,좋다 예쁘다 구매
382,1횡용,좋다 예쁘다 가성비 재질 비도,예쁘다 좋다 느낌
383,2.75,좋다 구매 만족 동일하다 사진,사다 좋다 코디
384,2002.01.02,좋다 예쁘다 포인트 가성비 입다,예쁘다 좋다 코디
385,2013호두야놀자,색깔 좋다 예쁘다 소재 구매,느낌 예쁘다 사다
386,2018,좋다 편하다 색깔 두껍다 사이즈,느낌 귀엽다 생각
387,20221126,입다 좋다 구매 예쁘다 재질,사다 코디 예쁘다
388,2022년,좋다 입다 예쁘다 구매 가격,예쁘다 코디 느낌
389,2024.,디자인 가격 괜찮다 적당하다 사이즈,디자인 느낌 괜찮다
390,2024년7월5일,좋다 추천 배송 괜찮다 예쁘다,괜찮다 예쁘다 생각
391,2038543,좋다 구매 재질 색깔 만족,좋다 사다 코디
392,20man,좋다 사이즈 색깔 예쁘다 입다,느낌 코디 예쁘다
393,20학번 패피,좋다 예쁘다 크다 색깔 사이즈,느낌 예쁘다 코디
394,20현,구매 입다 좋다 계절 예쁘다,구매 사다 좋다
395,21197010,좋다 재질 사이즈 입다 구매,느낌 사다 생각
396,212111,예쁘다 좋다 입다 색깔 무난,예쁘다 느낌 코디
397,2122222,예쁘다 좋다 구매 굿굿 입다,예쁘다 느낌 코디
398,212bee,사이즈 좋다 구매 입다 넉넉하다,사다 귀엽다 괜찮다
399,21428,좋다 구매 만족 색깔 예쁘다,좋다 사다 귀엽다
400,2156435,좋다 입다 예쁘다 넉넉하다 색깔,생각 사다 코디
401,2183,좋다 사이즈 입다 괜찮다 적당하다,좋다 괜찮다 사다
402,21C290,좋다 배송 빠르다 편하다 선물,좋다 생각 귀엽다
403,21m,좋다 입다 색깔 구매 길이,느낌 좋다 사다
404,21nkyu,구매 좋다 입다 가격 색깔,사다 코디 구매
405,21water,예쁘다 좋다 입다 사이즈 구매,예쁘다 코디 느낌
406,220v,좋다 사이즈 넉넉하다 재질 가격,좋다 느낌 사다
407,221118,좋다 입다 색깔 가성비 편하다,좋다 사다 느낌
408,222222서키,예쁘다 사이즈 좋다 크다 배송,예쁘다 느낌 생각
409,222ny,구매 좋다 사이즈 저렴하다 추천,구매 사다 느낌
410,22AM,구매 좋다 고민 입다 예쁘다,느낌 예쁘다 사다
411,22_k,색깔 좋다 입다 예쁘다 자주,느낌 코디 생각
412,22eedd,좋다 배송 빠르다 만족 예쁘다,좋다 귀엽다 사다
413,22xn,좋다 예쁘다 크다 색깔 편하다,예쁘다 좋다 느낌
414,22니니,좋다 입다 사이즈 예쁘다 적당하다,예쁘다 느낌 사다
415,23.10.23입,좋다 계절 가성비 입다 최고,사다 생각 귀엽다
416,231149,좋다 예쁘다 구매 입다 따뜻하다,느낌 예쁘다 좋다
417,2328,좋다 사이즈 원단 색깔 예쁘다,좋다 사다 생각
418,2356886,사이즈 좋다 편하다 구매 길이,느낌 살짝 사다
419,2357113,좋다 입다 예쁘다 구매 편하다,느낌 예쁘다 사다
420,23916,예쁘다 좋다 입다 구매 사이즈,예쁘다 느낌 사다
421,23N0,좋다 사이즈 구매 색깔 시원하다,좋다 구매 사이즈
422,23bb,좋다 예쁘다 구매 가격 만족,예쁘다 느낌 좋다
423,23dk,좋다 예쁘다 입다 원단 처음,예쁘다 느낌 코디
424,23살 지렁이,좋다 사이즈 입다 시원하다 모자,살짝 좋다 사다
425,23현,좋다 입다 구매 예쁘다 크다,사다 코디 생각
426,24.choi,좋다 예쁘다 입다 색깔 퀄리티,예쁘다 좋다 생각
427,240042,구매 예쁘다 색깔 만족 로고,느낌 예쁘다 코디
428,243asd,좋다 입다 구매 예쁘다 동일하다,느낌 사다 귀엽다
429,248893,입다 좋다 색깔 예쁘다 구매,예쁘다 생각 느낌
430,24k골드,좋다 색깔 구매 입다 예쁘다,코디 느낌 사다
431,24zx,구매 예쁘다 입다 좋다 색깔,예쁘다 구매 코디
432,24살 휴먼,좋다 사이즈 적당하다 입다 구매,좋다 괜찮다 사다
433,24세 지은,구매 예쁘다 입다 선물 괜찮다,구매 예쁘다 괜찮다
434,2521 h,좋다 색깔 예쁘다 가격 디자인,느낌 사다 코디
435,252525252,좋다 입다 예쁘다 구매 괜찮다,좋다 예쁘다 생각
436,255352,좋다 예쁘다 입다 색깔 구매,예쁘다 느낌 사다
437,257909,좋다 입다 예쁘다 구매 탄탄하다,예쁘다 좋다 사다
438,25몬스터,좋다 예쁘다 입다 구매 편하다,예쁘다 사다 코디
439,25일째 밤,색깔 구매 예쁘다 어울리다 좋다,느낌 예쁘다 코디
440,273784,좋다 구매 예쁘다 색깔 가격,느낌 예쁘다 구매
441,27625,구매 입다 예쁘다 좋다 기모,예쁘다 구매 코디
442,2847162,좋다 입다 배송 빠르다 색깔,좋다 생각 귀엽다
443,28828222,예쁘다 좋다 색깔 입다 길이,예쁘다 느낌 코디
444,28요정,좋다 가격 디테일 스트링 디자인,느낌 사다 코디
445,2929_,좋다 예쁘다 입다 구매 느낌,예쁘다 느낌 사다
446,29451,좋다 추천 입다 무난 길이,좋다 사다 예쁘다
447,294728,좋다 구매 편하다 입다 부드럽다,좋다 사다 구매
448,2947333,좋다 입다 색깔 재질 원하다,생각 사다 느낌
449,2Grace,좋다 색깔 예쁘다 재질 사이즈,느낌 예쁘다 코디
450,2H4444,좋다 재질 색깔 길이 입다,좋다 생각 사다
451,2JayKay,좋다 사이즈 입다 편하다 구매,사다 생각 코디
452,2S24a,색깔 입다 길이 좋다 사이즈,느낌 코디 사다
453,2UEU,예쁘다 입다 좋다 넉넉하다 디자인,예쁘다 느낌 생각
454,2Yeonvely,좋다 배송 예쁘다 빠르다 감사하다,좋다 생각 귀엽다
455,2Youngs,구매 입다 저렴하다 사이즈 좋다,구매 사다 코디
456,2_center,색깔 계절 바지 좋다 어깨,느낌 코디 생각
457,2_sinhyuk,배송 빠르다 좋다 사이즈 예쁘다,느낌 생각 괜찮다
458,2_wb,예쁘다 좋다 색깔 최고 입다,예쁘다 느낌 생각
459,2bom2,좋다 구매 선물 가성비 지인,좋다 구매 괜찮다
460,2cool4u,좋다 색깔 편하다 구매 넉넉하다,느낌 코디 사다
461,2dodhd,좋다 구매 싸다 예쁘다 색깔,좋다 느낌 구매
462,2ee_s00,좋다 입다 바지 예쁘다 따뜻하다,좋다 생각 예쁘다
463,2ga0,예쁘다 구매 입다 좋다 색깔,예쁘다 느낌 코디
464,2ing,구매 좋다 색깔 신다 양말,사다 느낌 귀엽다
465,2jd9jaofw,착용 자켓 구매 좋다 부드럽다,느낌 코디 예쁘다
466,2moos,입다 좋다 구매 사이즈 넉넉하다,사다 귀엽다 코디
467,2nayun,예쁘다 구매 좋다 입다 느낌,예쁘다 느낌 코디
468,2noisy,예쁘다 좋다 입다 구매 색깔,예쁘다 느낌 생각
469,2noong,좋다 예쁘다 입다 색깔 사이즈,예쁘다 좋다 느낌
470,2ooo0727,좋다 예쁘다 크다 사이즈 색깔,예쁘다 느낌 생각
471,2roz,좋다 예쁘다 구매 선물 만족,예쁘다 느낌 코디
472,2sang6,좋다 상품 가격 득템 만족,좋다 사다 셔츠
473,2su2su2,좋다 구매 입다 만족 예쁘다,사다 느낌 예쁘다
474,2tmfdl,예쁘다 좋다 색깔 크다 가성비,예쁘다 느낌 코디
475,2uiqns,예쁘다 좋다 귀엽다 구매 가볍다,예쁘다 느낌 생각
476,2vs1,좋다 길이 사이즈 크다 짧다,코디 느낌 생각
477,2x506,좋다 입다 편하다 예쁘다 색깔,생각 사다 귀엽다
478,2ㅇㄴㅇㄴ,예쁘다 좋다 입다 길이 색깔,예쁘다 느낌 생각
479,2ㅊㅎ,입다 좋다 귀엽다 예쁘다 색깔,귀엽다 예쁘다 생각
480,2가22,입다 좋다 구매 색깔 크다,사다 생각 코디
481,2개주문3개줘,좋다 얇다 입다 계절 무난,좋다 사다 살짝
482,2경민2,좋다 입다 색깔 편하다 구매,좋다 생각 사다
483,2고로,좋다 재질 계절 가성비 색깔,좋다 사다 살짝
484,2기준,좋다 색깔 구매 만족 저렴하다,좋다 사다 느낌
485,2기통,좋다 편하다 입다 계절 구매,사다 코디 편하다
486,2동댕,좋다 예쁘다 사이즈 입다 편하다,좋다 예쁘다 괜찮다
487,2삼2,입다 좋다 예쁘다 색깔 구매,느낌 코디 사다
488,2써니텐,좋다 배송 구매 예쁘다 색깔,느낌 귀엽다 예쁘다
489,2얀나,좋다 입다 구매 길이 계절,느낌 사다 코디
490,2윤밍,좋다 구매 입다 계절 오래,좋다 구매 사다
491,2의진,좋다 추천 구매 데일리 계절,좋다 괜찮다 예쁘다
492,2작은오리,좋다 입다 색깔 예쁘다 편하다,좋다 생각 예쁘다
493,2제제,예쁘다 좋다 입다 구매 색깔,예쁘다 느낌 코디
494,2주1,좋다 구매 입다 색깔 두께,좋다 사다 괜찮다
495,2진명,좋다 입다 예쁘다 귀엽다 가볍다,귀엽다 생각 느낌
496,2진석,좋다 만족 사이즈 예쁘다 가볍다,느낌 예쁘다 사다
497,2진수,좋다 구매 사이즈 예쁘다 색깔,사다 느낌 예쁘다
498,2촐랑,좋다 구매 감사하다 예쁘다 입다,좋다 구매 예쁘다
499,2프로부족한볼캡,좋다 예쁘다 입다 계절 넉넉하다,좋다 예쁘다 괜찮다
500,2홍진호2,예쁘다 색깔 좋다 넉넉하다 구매,예쁘다 느낌 코디
501,2화,구매 좋다 만족 입다 예쁘다,느낌 사다 예쁘다
502,2화똥2,굿굿 좋다 구매 예쁘다 색깔,예쁘다 구매 좋다
503,2훈희,넉넉하다 좋다 사이즈 길이 색깔,느낌 살짝 코디
504,3.14159265,구매 좋다 예쁘다 바지 입다,구매 예쁘다 느낌
505,3.1415926535,좋다 구매 입다 사이즈 시원하다,좋다 사다 괜찮다
506,3013niki,색깔 배송 빠르다 착용 만족,쓰다 귀엽다 최고
507,302133,좋다 입다 어울리다 편하다 사이즈,사다 생각 느낌
508,303^,예쁘다 넉넉하다 구매 디자인 좋다,예쁘다 느낌 코디
509,30as,좋다 예쁘다 입다 프린팅 구매,예쁘다 사다 생각
510,30대의데일리룩,좋다 사이즈 예쁘다 입다 구매,예쁘다 느낌 사다
511,30대패션관심러,예쁘다 입다 좋다 구매 만족,예쁘다 느낌 사다
512,30대패플,좋다 예쁘다 가격 색깔 신다,예쁘다 느낌 사다
513,312ㄴㅂ,편하다 좋다 입다 배송 색깔,예쁘다 느낌 생각
514,314314,좋다 색깔 입다 구매 예쁘다,예쁘다 느낌 사다
515,3161,구매 입다 디자인 좋다 넉넉하다,느낌 구매 사다
516,31636382,좋다 색깔 사이즈 예쁘다 부드럽다,느낌 살짝 사다
517,3167046,좋다 입다 예쁘다 계절 따뜻하다,좋다 예쁘다 생각
518,32기,좋다 편하다 예쁘다 사이즈 입다,좋다 사다 예쁘다
519,33310,좋다 예쁘다 구매 입다 사이즈,예쁘다 느낌 사다
520,333스티치,좋다 예쁘다 디자인 배송 편하다,느낌 예쁘다 디자인
521,3424324,좋다 입다 가볍다 작다 사이즈,사다 예쁘다 좋다
522,3426,좋다 예쁘다 편하다 입다 니까,좋다 사다 괜찮다
523,34346,좋다 무난 원단 예쁘다 입다,좋다 사다 괜찮다
524,3456!!!,좋다 만족 사이즈 배송 색깔,느낌 사다 귀엽다
525,3527,좋다 구매 무난 예쁘다 입다,괜찮다 예쁘다 코디
526,35791,예쁘다 입다 좋다 구매 귀엽다,예쁘다 느낌 코디
527,35af,좋다 만족 가성비 예쁘다 괜찮다,사다 예쁘다 느낌
528,35samo,예쁘다 좋다 입다 편하다 구매,예쁘다 느낌 생각
529,3628907,구매 좋다 적당하다 넉넉하다 사이즈,느낌 예쁘다 귀엽다
530,362유네스,사이즈 좋다 입다 구매 편하다,느낌 사다 생각
531,363463916392076,좋다 무난 예쁘다 색깔 가격,예쁘다 사다 코디
532,3658,구매 색깔 좋다 계절 만족,구매 느낌 사다
533,36_,색깔 좋다 예쁘다 입다 귀엽다,느낌 귀엽다 예쁘다
534,36개,예쁘다 구매 좋다 입다 무난,예쁘다 느낌 코디
535,3701315,좋다 색깔 예쁘다 길이 입다,예쁘다 느낌 코디
536,3918,좋다 무난 신다 배송 구매,사다 좋다 괜찮다
537,3924256,좋다 예쁘다 입다 크다 구매,사다 느낌 예쁘다
538,3924417,좋다 구매 입다 만족 계절,느낌 사다 코디
539,3967272,좋다 입다 편하다 계절 시원하다,좋다 편하다 입다
540,39살아저씨,구매 만족 사이즈 좋다 가격,느낌 코디 사다
541,3:,입다 색깔 좋다 구매 넉넉하다,사다 느낌 코디
542,3DEF,좋다 예쁘다 구매 괜찮다 색깔,예쁘다 괜찮다 느낌
543,3D베개,좋다 구매 사이즈 무탠다드 예쁘다,사다 느낌 좋다
544,3MOON,구매 좋다 가성비 탄탄하다 재질,구매 좋다 사다
545,3TOP,좋다 색깔 예쁘다 사이즈 배송,생각 사다 느낌
546,3_1010,예쁘다 입다 좋다 색깔 배송,예쁘다 느낌 생각
547,3cm만더주세요,좋다 구매 계절 입다 색깔,좋다 사다 괜찮다
548,3coogie,좋다 색깔 구매 입다 기본,사다 좋다 코디
549,3damame,좋다 사이즈 다리 바지 스펙,좋다 괜찮다 사다
550,3huni3,좋다 입다 가성비 얇다 저렴하다,좋다 사다 생각
551,3tttt,좋다 구매 만족 사이즈 괜찮다,좋다 사다 느낌
552,3wwwww,입다 예쁘다 구매 좋다 색깔,예쁘다 느낌 코디
553,3단기침,좋다 구매 편하다 디자인 색깔,구매 사다 느낌
554,3대 1000,구매 좋다 가격 예쁘다 색깔,구매 예쁘다 느낌
555,3대700굇수,좋다 예쁘다 무난 최고 어울리다,좋다 예쁘다 사다
556,3루강습타구,예쁘다 좋다 색깔 입다 구매,예쁘다 느낌 코디
557,3민,구매 예쁘다 좋다 색깔 입다,구매 예쁘다 코디
558,3버럭이3,좋다 만족 배송 빠르다 예쁘다,예쁘다 느낌 귀엽다
559,3번고구마,좋다 입다 색깔 사이즈 예쁘다,좋다 사다 생각
560,3볼,좋다 구매 입다 무난 치수,사다 코디 느낌
561,3월26일,예쁘다 추천 좋다 구매 괜찮다,예쁘다 괜찮다 느낌
562,4.-.2.,좋다 구매 배송 빠르다 예쁘다,좋다 구매 귀엽다
563,4.23,입다 예쁘다 감사하다 좋다 구매,예쁘다 생각 느낌
564,4.4254.7,좋다 만족 예쁘다 구매 입다,느낌 예쁘다 코디
565,400646,좋다 구매 처음 괜찮다 입다,좋다 괜찮다 구매
566,401853,입다 좋다 길이 구매 색깔,느낌 코디 사다
567,40402,좋다 배송 추천 빠르다 가격,좋다 귀엽다 생각
568,4044040,좋다 입다 구매 예쁘다 사이즈,느낌 예쁘다 생각
569,4049385,구매 배송 빠르다 색깔 좋다,구매 귀엽다 느낌
570,404slay,예쁘다 입다 색깔 배송 구매,예쁘다 느낌 생각
571,40대 혜화점장,입다 예쁘다 색깔 좋다 구매,느낌 코디 예쁘다
572,40살남자,좋다 색깔 예쁘다 디자인 가격,느낌 예쁘다 생각
573,4111,좋다 가볍다 색깔 안경 흘러내리다,좋다 생각 사다
574,41234214,예쁘다 구매 좋다 사이즈 크다,예쁘다 느낌 코디
575,4150,편하다 좋다 사이즈 디자인 가격,사다 느낌 편하다
576,415119,좋다 입다 편하다 구매 무난,사다 좋다 생각
577,415?,좋다 입다 계절 넉넉하다 사이즈,사다 코디 예쁘다
578,4161,좋다 괜찮다 색깔 구매 항상,좋다 괜찮다 느낌
579,418920,좋다 배송 예쁘다 빠르다 입다,예쁘다 느낌 생각
580,420942,예쁘다 구매 좋다 색깔 원단,예쁘다 느낌 구매
581,425thatsme,좋다 입다 사이즈 색깔 구매,느낌 사다 생각
582,42643,좋다 예쁘다 구매 따뜻하다 입다,예쁘다 좋다 귀엽다
583,4427,좋다 입다 편하다 사이즈 만족,좋다 사다 생각
584,4444puff,색깔 좋다 만족 구매 예쁘다,느낌 코디 귀엽다
585,4445,예쁘다 좋다 추천 강추 색깔,예쁘다 느낌 사다
586,445dei,좋다 색깔 맨투맨 입다 가디건,사다 셔츠 느낌
587,4488lee,좋다 입다 편하다 구매 색깔,생각 사다 괜찮다
588,456252,예쁘다 좋다 구매 색깔 입다,예쁘다 느낌 코디
589,457465,좋다 입다 색깔 편하다 무난,좋다 생각 사다
590,45773,편하다 구매 좋다 입다 얇다,느낌 사다 코디
591,46.apr,입다 구매 좋다 예쁘다 사이즈,예쁘다 사다 생각
592,4649861,좋다 예쁘다 입다 크다 구매,느낌 예쁘다 코디
593,473920,좋다 구매 계절 느낌 원하다,좋다 느낌 구매
