,user_id,keywords_by_frequency,keywords_by_similarity
454,2Yeonvely,좋다 배송 감사하다,귀엽다 좋다 쓰다
455,2Youngs,자다 입다 저렴하다,사다 쓰다 코디
456,2_center,색감 제품 바지,코디 생각 쓰다
457,2_sinhyuk,배송 좋다 빨리,쓰다 귀엽다 생각
458,2_wb,좋다 최고 입다,생각 쓰다 코디
459,2bom2,좋다 사다 선물,사다 만족스럽다 좋다
460,2cool4u,좋다 편하다 사용,쓰다 코디 생각
461,2dodhd,좋다 사다 싸다,생각 쓰다 사다
462,2ee_s00,좋다 입다 아주,생각 코디 만족스럽다
463,2ga0,입다 사다 좋다,사다 생각 코디
464,2ing,생각 좋다 신다,생각 쓰다 귀엽다
465,2jd9jaofw,착용 자켓 구매,코디 쓰다 느낌
466,2moos,입다 좋다 자다,쓰다 귀엽다 사다
467,2nayun,좋다 사다 느낌,사다 코디 귀엽다
468,2noisy,좋다 입다 예쁘다,생각 사다 코디
469,2noong,좋다 예쁘다 입다,예쁘다 좋다 생각
470,2ooo0727,좋다 마음 생각,생각 마음 코디
471,2roz,좋다 예쁘다 사다,코디 생각 사다
472,2sang6,좋다 상품 가격,좋다 만족스럽다 사다
473,2su2su2,입다 좋다 사다,사다 쓰다 귀엽다
474,2tmfdl,예쁘다 좋다 크다,생각 코디 귀엽다
475,2uiqns,예쁘다 좋다 귀엽다,예쁘다 생각 귀엽다
476,2vs1,좋다 길이 사이즈,생각 코디 귀엽다
477,2x506,좋다 입다 자다,생각 쓰다 만족스럽다
478,2ㅇㄴㅇㄴ,좋다 입다 어울리다,생각 쓰다 귀엽다
479,2ㅊㅎ,좋다 귀엽다 예쁘다,귀엽다 코디 생각
480,2가22,입다 생각 좋다,생각 쓰다 사다
481,2개주문3개줘,좋다 얇다 입다,생각 살짝 코디
482,2경민2,좋다 입다 생각,생각 쓰다 사다
483,2고로,좋다 재질 길이,좋다 생각 사다
484,2기준,좋다 만족하다 색상,사다 코디 쓰다
485,2기통,좋다 입다 편하다,코디 쓰다 생각
486,2동댕,좋다 예쁘다 입다,생각 코디 괜찮다
487,2삼2,입다 좋다 자다,쓰다 코디 생각
488,2써니텐,좋다 배송 입다,귀엽다 쓰다 생각
489,2얀나,좋다 길이 생각,코디 생각 귀엽다
490,2윤밍,좋다 자다 입다,쓰다 생각 무난
491,2의진,좋다 제품 사용,사용 쓰다 제품
492,2작은오리,좋다 입다 색도,생각 좋다 만족스럽다
493,2제제,예쁘다 입다 좋다,생각 코디 귀엽다
494,2주1,좋다 입다 사다,사다 생각 코디
495,2진명,생각 좋다 입다,생각 쓰다 귀엽다
496,2진석,좋다 사이즈 가볍다,생각 쓰다 사다
497,2진수,좋다 가격 입다,생각 쓰다 코디
498,2촐랑,좋다 자다 감사하다,사다 쓰다 자다
499,2프로부족한볼캡,좋다 자다 예쁘다,생각 쓰다 코디
500,2홍진호2,좋다 생각 기장,생각 코디 쓰다
501,2화,좋다 사다 입다,사다 코디 쓰다
502,2화똥2,굿굿 좋다 예쁘다,사다 만족스럽다 쓰다
503,2훈희,좋다 사이즈 기장,코디 생각 귀엽다
504,3.14159265,좋다 아주 구매,사다 쓰다 코디
505,3.1415926535,좋다 사이즈 입다,생각 코디 사다
506,3013niki,배송 빠르다 마음,만족스럽다 쓰다 마음
507,302133,좋다 입다 자다,생각 쓰다 귀엽다
508,303^,예쁘다 자다 디자인,예쁘다 생각 사다
509,30as,좋다 입다 프린팅,생각 사다 쓰다
510,30대의데일리룩,좋다 사이즈 입다,생각 코디 사다
511,30대패션관심러,입다 좋다 생각,생각 사다 마음
512,30대패플,좋다 가격 대비,사다 귀엽다 생각
513,312ㄴㅂ,편하다 자다 좋다,쓰다 무난 귀엽다
514,314314,쓰다 좋다 입다,쓰다 생각 귀엽다
515,3161,구매 입다 마음,생각 코디 쓰다
516,31636382,좋다 색상 사이즈,코디 쓰다 생각
517,3167046,좋다 입다 따뜻하다,생각 쓰다 귀엽다
518,32기,좋다 편하다 사이즈,생각 쓰다 코디
519,33310,좋다 예쁘다 자다,생각 귀엽다 코디
520,333스티치,좋다 예쁘다 디자인,쓰다 귀엽다 생각
521,3424324,좋다 입다 가볍다,생각 사다 쓰다
522,3426,좋다 예쁘다 편하다,생각 쓰다 사다
523,34346,좋다 무난 원단,생각 무난 사다
524,3456!!!,좋다 만족하다 사이즈,만족스럽다 귀엽다 코디
525,3527,좋다 무난 입다,쓰다 생각 사다
526,35791,예쁘다 입다 좋다,생각 쓰다 귀엽다
527,35af,좋다 만족하다 괜찮다,쓰다 코디 귀엽다
528,35samo,예쁘다 좋다 입다,생각 예쁘다 코디
529,3628907,구매 좋다 적당하다,귀엽다 코디 쓰다
530,362유네스,좋다 사이즈 입다,생각 쓰다 코디
531,363463916392076,좋다 무난 예쁘다,무난 생각 코디
532,3658,자다 구매 마음,쓰다 사다 코디
533,36_,좋다 예쁘다 마음,생각 귀엽다 코디
534,36개,예쁘다 좋다 구매,생각 코디 쓰다
535,3701315,좋다 예쁘다 길이,생각 코디 쓰다
536,3918,좋다 무난 배송,사다 귀엽다 쓰다
537,3924256,좋다 입다 크다,생각 쓰다 코디
538,3924417,좋다 입다 얇다,코디 생각 쓰다
539,3967272,좋다 입다 편하다,생각 편하다 입다
540,39살아저씨,아주 사이즈 구매,쓰다 코디 생각
541,3:,입다 좋다 편하다,쓰다 코디 사다
542,3DEF,좋다 사다 기다,사다 생각 코디
543,3D베개,좋다 자다 사다,사다 쓰다 귀엽다
544,3MOON,좋다 구매 탄탄하다,쓰다 코디 만족스럽다
545,3TOP,좋다 사이즈 배송,생각 쓰다 귀엽다
546,3_1010,예쁘다 입다 좋다,예쁘다 생각 코디
547,3cm만더주세요,좋다 사다 입다,사다 생각 쓰다
548,3coogie,좋다 구매 색상,코디 생각 사다
549,3damame,좋다 사이즈 다리,괜찮다 생각 좋다
550,3huni3,좋다 입다 자다,생각 만족스럽다 사다
551,3tttt,좋다 마음 구매,쓰다 코디 마음
552,3wwwww,예쁘다 입다 좋다,생각 코디 쓰다
553,3단기침,좋다 구매 편하다,쓰다 생각 코디
554,3대 1000,구매 좋다 가격,쓰다 생각 코디
555,3대700굇수,좋다 무난 최고,좋다 무난 쓰다
556,3루강습타구,좋다 컬러 입다,생각 쓰다 코디
557,3민,좋다 사다 입다,사다 생각 무난
558,3버럭이3,좋다 만족하다 배송,만족스럽다 귀엽다 만족하다
559,3번고구마,좋다 입다 사이즈,생각 사다 귀엽다
560,3볼,좋다 입다 사다,사다 생각 코디
561,3월26일,추천 좋다 사다,사다 괜찮다 생각
562,4.-.2.,좋다 사다 배송,사다 쓰다 귀엽다
563,4.23,자다 입다 감사하다,쓰다 귀엽다 생각
564,4.4254.7,좋다 자다 만족하다,쓰다 생각 코디
565,400646,좋다 구매 처음,쓰다 만족스럽다 사다
566,401853,입다 좋다 재질,코디 생각 쓰다
567,40402,좋다 배송 추천,쓰다 좋다 귀엽다
568,4044040,좋다 입다 자다,생각 귀엽다 코디
569,4049385,사용 해보다 배송,사용 사다 쓰다
570,404slay,입다 배송 좋다,생각 쓰다 코디
571,40대 혜화점장,입다 좋다 살짝,쓰다 코디 생각
572,40살남자,좋다 생각 색상,생각 쓰다 귀엽다
573,4111,좋다 가볍다 맛있다,좋다 생각 가볍다
574,41234214,좋다 사이즈 생각,사다 코디 귀엽다
575,4150,편하다 좋다 활동,생각 코디 느낌
576,415119,좋다 입다 무난,생각 쓰다 코디
577,415?,좋다 입다 사이즈,생각 코디 살짝
578,4161,좋다 괜찮다 항상,생각 코디 쓰다
579,418920,좋다 배송 빠르다,쓰다 귀엽다 생각
580,420942,좋다 구매 원단,쓰다 귀엽다 코디
581,425thatsme,좋다 입다 사이즈,생각 코디 쓰다
582,42643,좋다 예쁘다 사다,귀엽다 사다 생각
583,4427,좋다 입다 편하다,쓰다 생각 귀엽다
584,4444puff,좋다 컬러 만족하다,코디 쓰다 귀엽다
585,4445,좋다 자다 추천,쓰다 사다 귀엽다
586,445dei,좋다 입다 가디건,코디 쓰다 사다
587,4488lee,좋다 입다 편하다,생각 쓰다 사다
588,456252,좋다 생각 주문,생각 코디 쓰다
589,457465,좋다 자다 입다,생각 쓰다 귀엽다
590,45773,생각 편하다 좋다,생각 쓰다 코디
591,46.apr,입다 좋다 사이즈,생각 귀엽다 코디
592,4649861,좋다 생각 자다,생각 코디 쓰다
593,473920,좋다 구매 사보다,생각 쓰다 코디
594,47필포든,좋다 입다 예쁘다,생각 사다 코디
595,4825buymada,좋다 듭니 두루,사다 코디 느낌
596,48kg,입다 좋다 작다,생각 쓰다 코디
597,48ㅕ,좋다 살짝 기장,코디 살짝 쓰다
598,492838,예쁘다 좋다 입다,생각 코디 느낌
599,495958,예쁘다 좋다 사다,사다 코디 귀엽다
600,49737392282,예쁘다 좋다 사다,생각 코디 만족스럽다
601,4K,좋다 입다 기준,생각 쓰다 귀엽다
602,4bd574,자다 물다 좋다,쓰다 생각 귀엽다
603,4henry,좋다 예쁘다 입다,사다 생각 귀엽다
604,4kedong,좋다 입다 색감,생각 코디 사다
605,4n,마음 자다 고르다,마음 쓰다 만족스럽다
606,4계절가죽착장,좋다 얇다 두껍다,코디 생각 느낌
607,4시21분,좋다 기장 사이즈,사다 코디 생각
608,4시4분,좋다 사다 사보다,사다 쓰다 귀엽다
609,4족보행,좋다 사이즈 맞다,코디 생각 쓰다
610,4차선외계인,입다 에도 좋다,코디 쓰다 생각
611,5 .,좋다 생각 저렴하다,생각 쓰다 귀엽다
612,5!5i,좋다 배송 사이즈,귀엽다 쓰다 사다
613,502오영이,깔끔하다 구매 자다,쓰다 생각 코디
614,5074,좋다 기장 괜찮다,생각 코디 쓰다
615,5095,좋다 재질 예쁘다,좋다 생각 사다
616,50kg덤벨,좋다 자다 활용,쓰다 사다 코디
617,50억원군,좋다 구매 마음,코디 생각 만족스럽다
618,50퍼센트,깔끔하다 좋다 사이즈,코디 생각 쓰다
619,514na,좋다 예쁘다 입다,생각 쓰다 코디
620,522fdc01be789,좋다 자다 입다,귀엽다 생각 쓰다
621,5252 옷이 그게 뭐냐구,좋다 입다 자다,생각 쓰다 코디
622,530220ee1c9cf,좋다 자다 사다,사다 쓰다 귀엽다
623,530e3d8e5b808,좋다 사이즈 입다,생각 코디 귀엽다
624,5311.,예쁘다 좋다 입다,코디 생각 쓰다
625,532042,좋다 편하다 입다,생각 귀엽다 쓰다
626,53d604d00d24c,입다 좋다 사다,생각 코디 쓰다
627,54334,좋다 가격 자다,좋다 사다 쓰다
628,5482,좋다 입다 다니다,생각 쓰다 사다
629,54d4722fe8i4,좋다 입다 자다,생각 쓰다 코디
630,54e591935c348,좋다 귀엽다 적당하다,귀엽다 코디 생각
631,55+5,좋다 입다 사이즈,생각 코디 쓰다
632,550401,좋다 깔끔하다 예쁘다,좋다 생각 만족스럽다
633,55366,사이즈 좋다 맞다,귀엽다 쓰다 사다
634,5559efe6d5561,배송 빠르다 예쁘다,귀엽다 쓰다 코디
635,556d486754780,좋다 입다 사다,생각 사다 쓰다
636,55951d7d2c94d,배송 예쁘다 자다,쓰다 귀엽다 만족스럽다
637,55b5e6d835009,좋다 예쁘다 입다,코디 쓰다 생각
638,55bb2b4b8b0b8,최고 구매 티셔츠,쓰다 코디 귀엽다
639,560d6ecb6dc0c,좋다 사다 컬러,사다 생각 코디
640,560호,좋다 생각 입다,생각 귀엽다 코디
641,56191e24206af,좋다 자다 입다,쓰다 사다 생각
642,563cb3874dd7e,좋다 사용 자다,쓰다 코디 생각
643,566eb3,입다 좋다 다니다,생각 코디 귀엽다
644,56750f4a65955,좋다 가격 입다,생각 쓰다 사다
645,56765b88390be,좋다 입다 자다,코디 쓰다 생각
646,56879fb796dd2,좋다 입다 생각,생각 사다 쓰다
647,569b351d7871a,좋다 입다 사다,생각 귀엽다 사다
648,56XX,구매 사이즈 좋다,생각 만족스럽다 코디
649,57w,좋다 입다 사이즈,생각 코디 쓰다
650,5837474,좋다 가격 기장,생각 사다 좋다
651,589765,좋다 사이즈 귀엽다,귀엽다 쓰다 생각
652,5950,아주 좋다 편하다,쓰다 사다 귀엽다
653,5PO,입다 다니다 좋다,생각 쓰다 사다
654,5__twon,좋다 마음 구매,마음 코디 생각
655,5_deong,예쁘다 좋다 편하다,코디 예쁘다 생각
656,5adsfasdfaxz,구매 좋다 선물,쓰다 코디 귀엽다
657,5re5,좋다 구매 감사하다,구매 만족스럽다 쓰다
658,5scene,좋다 편하다 마음,쓰다 코디 생각
659,5tar,자다 입다 좋다,쓰다 생각 귀엽다
660,5th_Sth,좋다 자다 구매,만족스럽다 쓰다 귀엽다
661,5tylemasta,배송 좋다 빠르다,귀엽다 만족스럽다 쓰다
662,5zic,좋다 생각 입다,생각 쓰다 코디
663,5등분,구매 좋다 만족하다,쓰다 코디 사다
664,5메기떡,좋다 구매 디자인,코디 생각 느낌
665,5보컬,좋다 사다 생각,사다 쓰다 생각
666,5분째,좋다 저렴하다 구매,쓰다 사다 귀엽다
667,5센치만,괜찮다 좋다 예쁘다,코디 귀엽다 생각
668,5시32분,좋다 디자인 저렴하다,생각 만족스럽다 코디
669,5자리에요,좋다 생각 입다,생각 만족스럽다 코디
670,5혜성,좋다 입다 가격,쓰다 생각 만족스럽다
671,621519,좋다 자다 배송,좋다 사다 귀엽다
672,6284627,화면 적당하다 사이즈,느낌 귀엽다 생각
673,6286111,좋다 길이 사다,사다 코디 생각
674,62번,좋다 입다 편하다,생각 쓰다 코디
675,648348,입다 느낌 좋다,코디 느낌 생각
676,660487,좋다 자다 사이즈,좋다 사다 생각
677,6617,예쁘다 좋다 입다,코디 생각 쓰다
678,666666666666666,좋다 입다 자다,쓰다 생각 코디
679,666776,좋다 입다 사이즈,생각 코디 쓰다
680,66749974,좋다 두께 입다,생각 코디 귀엽다
681,6794796,좋다 활용 예쁘다,코디 생각 만족스럽다
682,67dhr,좋다 입다 예쁘다,생각 사다 코디
683,6ang_b,다니다 만족하다 사이즈,코디 쓰다 생각
684,6hyeok,좋다 입다 사이즈,생각 코디 만족스럽다
685,6w6,입다 좋다 사다,생각 사다 쓰다
686,6대대,좋다 추천 만족하다,좋다 만족스럽다 사다
687,6월1일,좋다 구매 색상,코디 만족스럽다 생각
688,6월인데쪄죽음,좋다 사다 편하다,사다 귀엽다 쓰다
689,700999,좋다 바지 색감,코디 만족스럽다 생각
690,703@,사이즈 좋다 구매,코디 쓰다 생각
691,705B,입다 좋다 사다,사다 생각 쓰다
692,7132abx,좋다 입다 생각,생각 쓰다 코디
693,72009009,마음 자주 입다,마음 생각 쓰다
694,7281,좋다 입다 색감,코디 생각 쓰다
695,729,좋다 배송 빠르다,좋다 귀엽다 만족스럽다
696,7315,입다 자다 좋다,생각 쓰다 사다
697,7316498,좋다 입다 편하다,좋다 만족스럽다 사다
698,7530,좋다 구매 자다,코디 쓰다 생각
699,755378,입다 좋다 사이즈,생각 쓰다 코디
700,7604871,좋다 입다 가격,생각 코디 쓰다
701,77110099,좋다 입다 편하다,사다 생각 쓰다
702,776,좋다 귀엽다 입다,생각 귀엽다 쓰다
703,77box,입다 좋다 느낌,생각 코디 쓰다
704,77hong,예쁘다 좋다 입다,쓰다 생각 코디
705,77조여사,세탁 좋다 입다,생각 코디 쓰다
706,77하하호호77,사이즈 색상 좋다,생각 코디 느낌
707,7891011,자다 좋다 감사하다,쓰다 귀엽다 사다
708,78978,좋다 편하다 사이즈,생각 쓰다 만족스럽다
709,7:21,좋다 예쁘다 생각,생각 코디 쓰다
710,7GO,사이즈 좋다 자다,귀엽다 쓰다 코디
711,7TONG,좋다 예쁘다 자다,사다 쓰다 만족스럽다
712,7_yh.93,자다 좋다 배송,쓰다 사다 귀엽다
713,7ae0,좋다 예쁘다 무난,만족스럽다 귀엽다 코디
714,7ak2,좋다 마음 기장,코디 마음 생각
715,7amber,사이즈 좋다 적당하다,귀엽다 생각 괜찮다
716,7ay-b.im,좋다 디자인 입다,생각 코디 귀엽다
717,7hkbgdflinDVFni,좋다 자다 맞다,사다 쓰다 생각
718,7illout,좋다 입다 예쁘다,생각 코디 쓰다
719,7l0lJZl,좋다 느낌 입다,생각 귀엽다 느낌
720,7lhyeon,좋다 입다 예쁘다,사다 좋다 생각
721,7teen,좋다 입다 편하다,생각 편하다 만족스럽다
722,7자이내암거,입다 사이즈 좋다,사다 만족스럽다 생각
723,8!,좋다 예쁘다 얇다,생각 귀엽다 사다
724,808dreamer,좋다 자다 사다,사다 쓰다 귀엽다
725,813oh,좋다 입다 배송,쓰다 귀엽다 생각
726,814,좋다 구매 가격,쓰다 생각 사다
727,81642,좋다 자다 사다,사다 쓰다 귀엽다
728,8173891,구매 마음 좋다,쓰다 코디 무난
729,819km,좋다 생각 예쁘다,생각 코디 쓰다
730,827boy!,예쁘다 좋다 사다,사다 쓰다 귀엽다
731,83627192736O,제품 좋다 느낌,쓰다 코디 생각
732,83726492749,좋다 입다 사이즈,생각 쓰다 코디
733,838285,좋다 편하다 사다,사다 생각 쓰다
734,83ch,사진 느낌 따다,생각 쓰다 느낌
735,83wave,좋다 구매 가격,사다 구매 쓰다
736,846353,좋다 가격 입다,생각 쓰다 만족스럽다
737,84bu,만족스럽다 사이즈 적당하다,만족스럽다 사이즈 귀엽다
738,8510,선물 신다 사다,코디 사다 귀엽다
739,866hhu,좋다 예쁘다 느낌,생각 느낌 코디
740,86트립,구매 좋다 여름,코디 생각 딱이다
741,8709,좋다 편하다 입다,만족스럽다 생각 쓰다
742,88.88,예쁘다 자다 좋다,코디 쓰다 생각
743,880226,입다 예쁘다 사이즈,생각 코디 쓰다
744,881100,예쁘다 입다 자다,생각 귀엽다 쓰다
745,886724,좋다 예쁘다 사이즈,생각 코디 사다
746,8888ii888wq,좋다 예쁘다 귀엽다,생각 귀엽다 코디
747,889889,좋다 자다 예쁘다,코디 생각 귀엽다
748,88linwe,좋다 가격 입다,생각 사다 쓰다
749,88번지,좋다 입다 사이즈,코디 생각 쓰다
750,89la,좋다 만족하다 자다,쓰다 코디 사다
751,8:25,예쁘다 자다 좋다,생각 코디 쓰다
752,8bDOLCE,예쁘다 사다 좋다,코디 사다 귀엽다
753,8heartn,좋다 예쁘다 느낌,코디 생각 느낌
754,8mile,좋다 자다 느낌,귀엽다 생각 코디
755,8muscle1,좋다 예쁘다 색상,예쁘다 좋다 생각
756,8…,예쁘다 좋다 입다,생각 코디 귀엽다
757,8시20분,좋다 자다 원단,쓰다 코디 생각
758,9!,예쁘다 크다 디자인,코디 생각 느낌
759,904ho,입다 좋다 선물,생각 코디 쓰다
760,90902,좋다 입다 사다,생각 사다 쓰다
761,90kg대돼지,좋다 생각 입다,생각 코디 쓰다
762,9103hj,좋다 예쁘다 배송,귀엽다 만족스럽다 쓰다
763,910910,배송 빠르다 좋다,귀엽다 쓰다 만족스럽다
764,9161,좋다 입다 자다,사다 쓰다 귀엽다
765,91746,좋다 자다 사다,생각 쓰다 사다
766,91mu,좋다 추천 참고,생각 코디 사다
